"gene","mean_spearman","combined_p"
"EPOR",0.00657025402838353,7.66450539150254e-05
"EPPIN",-0.0143380121758706,0.0184274274905013
"EPPK1",-0.01143669348388,0.90731319902364
"EPRS",0.0539233001343202,3.5527136788005e-15
"EPS15",-0.0444137660264713,2.66453525910038e-15
"EPS15L1",0.0161563176620655,8.04911692853238e-15
"EPS8",0.0551132842352258,1.99840144432528e-15
"EPS8L1",-0.00259962836767324,0.962894498037809
"EPS8L2",0.111223733179063,9.99200722162641e-16
"EPS8L3",0.00110234399528991,0.365260887279004
"EPSTI1",-0.00505091208345061,0.000321626158038324
"EPX",-0.000527940589367625,0.241899039324558
"EPYC",-0.0102269671579146,0.0620240541630173
"EQTN",-0.0522283460201504,2.66453525910038e-15
"ERAL1",0.0158488258727667,8.04911692853238e-15
"ERAP1",0.0151780581509684,2.10387263166467e-14
"ERAP2",-0.00224052660059464,4.85887703943755e-06
"ERAS",-0.0102852344725291,0.0444096620305174
"ERBB2",-0.0118926508843317,1.39368530049921e-08
"ERBB3",-0.00898306249518547,0.000712756110928747
"ERBB4",-0.174370637621113,1.11022302462516e-15
"ERBIN",-0.00162306194489805,1.03417274743833e-13
"ERC1",0.0331091568356265,8.04911692853238e-15
"ERC2",0.275902334626954,9.99200722162641e-16
"ERC2-IT1",0.0401153359904654,7.99360577730113e-15
"ERCC1",-0.073814888154858,1.11022302462516e-15
"ERCC2",-0.0214954855969906,9.34016706533036e-07
"ERCC3",0.0167272530068092,1.76203496238259e-12
"ERCC4",-0.00841964048887148,3.34290845549479e-06
"ERCC5",0.0463490505888989,4.05231403988182e-15
"ERCC6",-0.0348388464016967,4.05231403988182e-15
"ERCC6L",-0.00293981783872372,0.230942841006829
"ERCC6L2",-0.0278226385229733,8.04911692853238e-15
"ERCC8",-0.0154073174716381,4.05231403988182e-15
"EREG",0.00711306645712889,0.0991807095554749
"ERF",-0.0513134201858905,4.05231403988182e-15
"ERFE",-0.0251650048082254,2.50924703237843e-09
"ERFL",-0.0309813962548006,3.54766447330235e-08
"ERG",0.00273341062172074,8.04911692853238e-15
"ERG28",0.00193428016679577,1.99285032920216e-14
"ERGIC1",-0.0155495406643707,6.36876913834294e-06
"ERGIC2",0.0167075551449775,4.05231403988182e-15
"ERGIC3",-0.00306163261306686,5.33492384043321e-05
"ERH",0.00436272326242451,4.05231403988182e-15
"ERI1",-0.0420281439174564,2.66453525910038e-15
"ERI2",-0.00962057723890557,2.52463100508526e-06
"ERI3",-0.0181169591540737,3.13677417373981e-11
"ERI3-IT1",-0.0119847114267913,0.0152808152138685
"ERICD",-0.05218357820524,2.66453525910038e-15
"ERICH1",-0.00708977133735748,0.0165558556119314
"ERICH2",-0.00143965501239267,4.99509656193275e-07
"ERICH3",0.101069153467803,1.33226762955019e-15
"ERICH3-AS1",0.0182143759245715,1.960017585384e-05
"ERICH4",-0.00425952927797751,0.111266222165727
"ERICH5",0.0100402709536658,3.46389583683049e-14
"ERICH6",-0.0137442507477893,0.000594779334985085
"ERICH6-AS1",-0.0267910993034827,8.04911692853238e-15
"ERICH6B",-0.0130577883880535,2.7016499401511e-06
"ERLEC1",0.0425007459776753,1.99840144432528e-15
"ERLIN1",0.0563622502338289,1.60982338570648e-15
"ERLIN2",0.0169378226610711,4.60263238322156e-06
"ERLNC1",-0.00707222114193351,0.00612907812987717
"ERMAP",0.0606214530198087,1.99840144432528e-15
"ERMARD",0.0444708990663207,3.66373598126302e-15
"ERMN",-0.00997686377162628,0.000127356228019848
"ERMP1",0.0345461137081164,3.48887585488455e-13
"ERN1",0.00312290062759134,2.07165062882098e-10
"ERN2",-0.00101501164366857,0.138351228686496
"ERO1A",0.0234515615319783,8.04911692853238e-15
"ERO1B",0.0616032980801721,2.38697950294409e-15
"ERP27",0.00206930816846247,0.181801511606493
"ERP29",0.00122524358015634,7.43849426498855e-15
"ERP44",0.0140100761891226,1.64374683805368e-05
"ERRFI1",0.00282056111609109,8.04911692853238e-15
"ERV3-1",0.0251058935780221,3.7470027081099e-14
"ERVE-1",0.00155850853922006,0.504597606456002
"ERVFRD-1",-0.00737130635694066,0.00814148681521687
"ERVH-1",-0.0185469373391524,9.87871968706755e-05
"ERVH48-1",-0.00459359042387896,0.00222210310759025
"ERVK-28",-0.00123926379747875,0.825069781942426
"ERVK13-1",0.0119033865254951,6.13705577269252e-05
"ERVK3-1",0.0181090654559102,4.05231403988182e-15
"ERVK9-11",0.00130069486989461,0.180706470322465
"ERVMER34-1",-0.0174584401592069,0.000213714594482162
"ERVMER61-1",-0.0124999391958808,0.00160008274952245
"ERVV-1",-0.00271517626111447,0.0698181092595989
"ERVV-2",0.00103457141488339,0.587556203208679
"ERVW-1",-0.00234910746351853,0.331994504028402
"ESAM",-0.0511716740161249,2.66453525910038e-15
"ESCO1",-0.00907373306276221,0.00693834702247909
"ESCO2",0.00794108516622495,0.122120114069211
"ESD",0.0290704823842,8.04911692853238e-15
"ESF1",0.0404570387273264,7.66053886991358e-15
"ESM1",-0.00185946334111121,0.0805816618591067
"ESPL1",0.0151337567969475,6.36940495781224e-05
"ESPN",0.000847269586875443,0.13230584905704
"ESPNL",-0.0122826577196694,0.0146670028488945
"ESR1",0.0101861029920331,5.74450154111616e-10
"ESR2",0.0269250301305657,8.04911692853238e-15
"ESRG",-0.00583248971987716,0.36614017647857
"ESRP1",0.000489892829928368,0.306740313619071
"ESRP2",-0.000178244446059264,0.446130973950864
"ESRRA",-0.0853610334100561,1.11022302462516e-15
"ESRRB",-0.000887230282509699,0.0143691416129829
"ESRRG",-0.00412096158241203,2.88723351826725e-06
"ESS2",-0.0197457095186352,0.000279542652722731
"ESX1",-0.000443090513204098,0.869446126006593
"ESYT1",-0.00677611810155565,8.04911692853238e-15
"ESYT2",-0.058791951454648,4.05231403988182e-15
"ESYT3",0.0332280114687509,8.04911692853238e-15
"ETAA1",0.0223681570291933,1.5432647682001e-07
"ETDB",-0.00648197375355071,0.171883917465099
"ETF1",-0.0615811152521527,4.05231403988182e-15
"ETFA",-0.0463722538474214,4.05231403988182e-15
"ETFB",-0.0397299551746005,8.04911692853238e-15
"ETFBKMT",0.00565886908572133,0.103363586101646
"ETFDH",0.0312219893435171,8.04911692853238e-15
"ETFRF1",0.0310065967619245,1.11796561452771e-08
"ETHE1",-0.0442049298056834,1.11577413974828e-14
"ETNK1",0.06392087837501,1.60982338570648e-15
"ETNK2",-0.10155389255846,1.11022302462516e-15
"ETNPPL",-0.0319176417678726,2.66453525910038e-15
"ETS1",-0.00577721824697175,9.18173034741843e-06
"ETS1-AS1",-0.00574359608327057,0.226719944381543
"ETS2",0.124304787693237,1.27675647831893e-15
"ETV1",-0.00898151447818688,3.66373598126302e-15
"ETV2",-0.00159167429488578,0.223744787832795
"ETV3",0.00860948055229277,4.49640324973188e-15
"ETV3L",0.0288155104612533,2.1879165146288e-12
"ETV4",-0.00634142782197307,0.0769091995673322
"ETV5",-0.139724880899858,1.11022302462516e-15
"ETV5-AS1",-0.00450996209511855,0.149569738219019
"ETV6",-0.172357447224563,9.99200722162641e-16
"ETV7",-0.0149758969210728,3.13109759786379e-08
"EVA1A",-0.033239813554691,4.05231403988182e-15
"EVA1B",0.000486406092017625,0.618528902117839
"EVA1C",-0.00641698490889678,0.0129416010184339
"EVC",-0.00918719113273174,0.00209100504570214
"EVC2",-0.0130557743764605,3.17048797215946e-07
"EVI2A",-0.00580512975610971,0.0152460601548781
"EVI2B",-0.0113849410228874,0.000116933924423024
"EVI5",0.0512187671076196,2.66453525910038e-15
"EVI5L",-0.0416059869944106,8.04911692853238e-15
"EVL",-0.0388335150623395,3.83026943495679e-15
"EVPL",0.000552273992251505,0.911151850466604
"EVPLL",-0.000737451968213477,0.381980030371563
"EWSAT1",-0.0104422881004481,0.000209853567080476
"EWSR1",0.0309403229682012,3.71924713249427e-15
"EXD1",-0.00356457474874747,0.0505848433025826
"EXD2",-0.0205820211822987,2.08279864871708e-06
"EXD3",0.00746027847122834,2.66453525910038e-15
"EXO1",0.00677866031884944,0.0697846821715665
"EXO5",-0.010419320037777,0.00861141546078942
"EXOC1",0.0776305139594721,1.55431223447522e-15
"EXOC1L",-0.00219059219694419,0.801973385540362
"EXOC2",0.0233790489329734,8.04911692853238e-15
"EXOC3",-0.00939371199552123,1.98579075405547e-09
"EXOC3-AS1",0.012593219904528,2.58931925900541e-09
"EXOC3L1",0.00451968296796784,0.738897937498844
"EXOC3L2",0.0150786456331133,0.000376671278303153
"EXOC3L4",0.00924111856933816,2.04415403312064e-05
"EXOC4",-0.121926301512948,1.33226762955019e-15
"EXOC5",0.0386001008081937,8.04911692853238e-15
"EXOC6",-0.0115107141292517,4.11106526598815e-09
"EXOC6B",0.0823123787986785,1.60982338570648e-15
"EXOC7",0.0414973316442392,4.05231403988182e-15
"EXOC8",0.0214419314895494,8.04911692853238e-15
"EXOG",0.0147219197709216,1.73372152301177e-07
"EXOSC1",-0.0127860845002387,2.50627453790564e-08
"EXOSC10",0.0242796799594463,8.04911692853238e-15
"EXOSC10-AS1",-0.00366732932858005,0.126333063891279
"EXOSC2",8.74777960218565e-05,0.000394245445911601
"EXOSC3",0.0433540564534889,4.05231403988182e-15
"EXOSC4",0.00533450222586756,6.88338275267597e-15
"EXOSC5",0.0196032987062591,8.04911692853238e-15
"EXOSC6",0.00492963868530111,7.54951656745106e-15
"EXOSC7",0.0529583607128137,2.66453525910038e-15
"EXOSC8",0.0269070235300919,7.1320632732963e-10
"EXOSC9",-0.00165344130270271,2.69744615533085e-10
"EXPH5",-0.234283817384887,9.99200722162641e-16
"EXT1",-0.0394654574284748,1.99840144432528e-15
"EXT2",0.00509982734322249,7.23920923206833e-13
"EXTL1",-0.031820861601876,7.99360577730113e-15
"EXTL2",-0.251589945309354,9.99200722162641e-16
"EXTL3",-0.0341425007588342,7.7715611723761e-15
"EXTL3-AS1",-0.0148773262955388,1.05675445616349e-08
"EYA1",-0.1016143962207,1.60982338570648e-15
"EYA2",0.0223011034949918,8.04911692853238e-15
"EYA3",0.0122777058643088,7.59104945569078e-10
"EYA4",0.002291453702391,8.04911692853238e-15
"EYS",0.0046474392644448,2.30584218385843e-10
"EZH1",-0.00892635519761473,8.04911692853238e-15
"EZH2",-0.0155583305790248,3.02198472912352e-08
"EZHIP",0.00493123931180906,0.0208049281454832
"EZR",0.00875425486617789,7.32747196252603e-15
"EZR-AS1",0.00321044659526153,0.734418334571117
"F10",-0.00689008424481182,0.00313495253938845
"F10-AS1",-9.48946749665011e-05,0.26806186807713
"F11",-0.017355127377046,2.06275626024599e-08
"F11-AS1",-0.0130349875705223,3.09807166359866e-06
"F11R",-0.00309104769414335,2.00321936261183e-08
"F12",0.0333056418520144,4.05231403988182e-15
"F13A1",-0.00367115572970864,3.3192775095725e-06
"F13B",0.00260724762762373,0.489697755169658
"F2",-0.00803906427786492,0.00995809357565353
"F2R",-0.00608155177241115,8.04911692853238e-15
"F2RL1",0.0096539192525168,1.69937600085768e-05
"F2RL2",-0.0100366292269676,0.000788513947648839
"F2RL3",0.001050199863623,0.0406174930100691
"F3",-0.00762348349234254,0.00032980952336753
"F5",-0.0317277935893084,7.99360577730113e-15
"F7",-0.0136340713347693,0.0115140397540415
"F8",-0.0165927347969011,0.000526316584727793
"F8A1",-0.0133578403073992,0.0042695745252595
"F9",-0.00317559904184826,0.37921986648245
"FA2H",-0.0130456817084343,0.00667600364015353
"FAAH",0.0320662188426608,8.04911692853238e-15
"FAAH2",-0.00130388393917833,8.04911692853238e-15
"FAAP100",0.00727189782663153,1.9616762703123e-07
"FAAP20",-0.00233009677311879,0.000206574628189682
"FAAP24",0.0066485014072908,0.750454489738158
"FABP1",0.00704387588107744,0.0918062216220152
"FABP12",0.00327432931576553,0.186427706939271
"FABP2",0.00310379149354956,0.962398882053224
"FABP3",0.00759757119327723,4.05231403988182e-15
"FABP4",-0.00605455827030704,0.0765865446844053
"FABP5",0.0318200800964466,4.05231403988182e-15
"FABP6",-0.0247634517731337,8.04911692853238e-15
"FABP7",0.0189160650432041,8.04911692853238e-15
"FABP9",-0.001080479160124,0.115155698799053
"FADD",0.00400684904864586,3.61058827380023e-05
"FADS1",0.0528891757832993,2.66453525910038e-15
"FADS2",0.0357972533815121,7.54951656745106e-15
"FADS3",0.109168420700586,1.11022302462516e-15
"FADS6",-0.0258051090603111,2.84866574773446e-11
"FAF1",0.0736614287749878,1.99840144432528e-15
"FAF2",-0.00746138326675531,0.0698016312490525
"FAH",-0.00774197817240485,0.023882038291126
"FAHD1",0.0178819845818145,4.37205827097387e-13
"FAHD2A",0.0342765503877584,8.04911692853238e-15
"FAHD2B",0.0292633710334444,8.04911692853238e-15
"FAIM",0.0396655370538595,7.82707232360735e-15
"FAIM2",-0.00387302961742539,4.05231403988182e-15
"FALEC",0.0149797935523895,2.79620852903784e-05
"FAM102A",-0.0182097081912931,1.1436262492559e-09
"FAM102B",0.0506846732766901,3.5527136788005e-15
"FAM104A",0.0153455146597955,3.38257285570354e-07
"FAM104B",-0.00163370277654523,2.37941707353917e-06
"FAM106A",-0.0258195164696444,8.04911692853238e-15
"FAM106C",-0.035441708718911,2.223137229862e-10
"FAM107A",0.115037383471732,1.11022302462516e-15
"FAM107B",-0.0100040433564983,8.04911692853238e-15
"FAM110A",-0.0449136868624378,2.66453525910038e-15
"FAM110B",0.0177388606749768,1.63609991665759e-08
"FAM110C",0.0335277014274181,8.04911692853238e-15
"FAM110D",-0.00587555299657312,0.0113048032824962
"FAM111A",0.00625363434959747,0.00138998021871006
"FAM111A-DT",0.00851432670322047,0.000679594508086134
"FAM111B",0.000324992757131583,0.00857545860466663
"FAM114A1",-0.000662982419625035,0.0171714424233663
"FAM114A2",0.00694214041657463,8.04911692853238e-15
"FAM117A",-0.00372158324609862,9.99278636709677e-06
"FAM117B",-0.00256276311051251,0.0985309967021015
"FAM118A",-0.00324289517431218,1.35807078804895e-07
"FAM118B",0.00917935131533103,0.00127981177135567
"FAM120A",-0.00753700411356531,4.05231403988182e-15
"FAM120AOS",0.0161378117781231,7.55744660740909e-08
"FAM120B",0.0622814919298199,2.27595720048157e-15
"FAM120C",-0.00812950811839311,3.64136109313185e-05
"FAM122A",-0.00421632308306489,0.15085235337967
"FAM122B",0.0448970922724536,2.33146835171283e-15
"FAM122C",0.111649405100936,1.38777878078145e-15
"FAM124A",0.000238921545888631,2.89102075612391e-13
"FAM124B",-0.00216126927348423,0.48540401293281
"FAM126A",0.151717130407456,1.11022302462516e-15
"FAM126B",0.0563451739540081,2.33146835171283e-15
"FAM131A",0.0109219702582702,3.5527136788005e-15
"FAM131B",0.00318228283861051,8.04911692853238e-15
"FAM131C",0.00572934704797201,1.32155397736256e-12
"FAM133A",0.0658291740824605,1.77635683940025e-15
"FAM133B",-0.0674811917394685,1.55431223447522e-15
"FAM135A",0.00219400226849973,4.05231403988182e-15
"FAM135B",-0.272846635918841,9.99200722162641e-16
"FAM136A",0.0108037346343007,4.05231403988182e-15
"FAM138B",-0.00838080107130566,0.021918526401553
"FAM13A",-0.123863000838907,9.99200722162641e-16
"FAM13A-AS1",-0.0267108167498165,4.05231403988182e-15
"FAM13B",-0.024732237038547,8.04911692853238e-15
"FAM13C",0.146736499397387,9.99200722162641e-16
"FAM149A",0.0821720953545269,1.99840144432528e-15
"FAM149B1",0.048150744667174,3.27515792264421e-15
"FAM151A",0.000238661154317239,0.63965144705511
"FAM151B",-0.0389775998191112,4.71844785465692e-15
"FAM153A",-0.0174291307540548,8.04911692853238e-15
"FAM153B",-0.0365502246872102,3.5527136788005e-15
"FAM153CP",0.091046098516693,1.60982338570648e-15
"FAM155A",-0.100459138246782,1.72084568816899e-15
"FAM155A-IT1",-0.024088867683736,7.04991620636974e-15
"FAM155B",0.00552574757601654,4.32516987652343e-05
"FAM156A",-0.00536163106764463,2.22271971372923e-06
"FAM156B",-0.0093185950498083,0.0915291989057108
"FAM157C",-0.00395562752929152,0.0504093106497386
"FAM160A1",0.0509787545548132,2.33146835171283e-15
"FAM160A1-DT",-0.00105877400611887,1.62345947449793e-05
"FAM160A2",0.021867536229484,7.04991620636974e-15
"FAM160B1",0.0664303102843389,1.49880108324396e-15
"FAM160B2",-0.0200543762585724,7.04991620636974e-15
"FAM161A",0.0304875078758904,3.39995759324196e-09
"FAM161B",0.0304858654030697,8.04911692853238e-15
"FAM162A",-0.0354477470245916,4.05231403988182e-15
"FAM162B",0.0909383139391897,1.55431223447522e-15
"FAM163A",0.1589230982324,9.99200722162641e-16
"FAM163B",-0.00127523186928933,4.05231403988182e-15
"FAM166A",-0.00459005740662468,0.395599227160046
"FAM166B",0.000419882831500419,0.304572700063852
"FAM166C",0.00501986753607492,0.000879919975044052
"FAM167A",0.0219883477028692,1.38031808205596e-11
"FAM167A-AS1",-0.0220746314802058,6.9536558178207e-09
"FAM167B",0.00217222889900506,0.102697828499245
"FAM168A",-0.0287992496211888,4.41480185742193e-13
"FAM168B",-0.109509459792848,9.99200722162641e-16
"FAM169A",-0.0271144197194592,3.48998607790918e-13
"FAM169B",0.0259230133948211,7.04991620636974e-15
"FAM170A",0.00920308698735243,0.133169656106275
"FAM170B",-0.00615870799449855,0.105134347883629
"FAM170B-AS1",-0.00349807169716085,0.444813552519411
"FAM171A1",-0.177700737434763,9.99200722162641e-16
"FAM171A2",0.0183654772040394,8.04911692853238e-15
"FAM171B",0.106616591138107,1.33226762955019e-15
"FAM172A",0.0503025824378331,4.05231403988182e-15
"FAM174A",0.0166651617054224,8.04911692853238e-15
"FAM174B",0.0231543325254911,8.16442230489045e-09
"FAM174C",-0.00712126861591123,8.04911692853238e-15
"FAM177A1",-0.00112592298512494,1.13684617275567e-10
"FAM177B",0.0252947512487412,4.05231403988182e-15
"FAM178B",-0.0585704595607966,2.66453525910038e-15
"FAM180A",-0.0112703240565426,1.02527547897746e-05
"FAM180B",-0.0211246856533031,0.00164393927660744
"FAM181A",0.0316249660222463,5.42343947529389e-14
"FAM181A-AS1",0.0268567665428473,6.40496050641204e-09
"FAM181B",-0.00157269204896843,0.00452474189154489
"FAM182A",0.0296923234444381,8.04911692853238e-15
"FAM182B",0.0545728194229696,2.66453525910038e-15
"FAM183A",0.0544564044240069,2.33146835171283e-15
"FAM184A",0.0442758730931693,2.66453525910038e-15
"FAM184B",0.0281166404462233,2.66453525910038e-15
"FAM185A",-0.00150308974533021,8.04911692853238e-15
"FAM186A",-0.00130226234847681,0.589501637031395
"FAM186B",-0.00652610572653499,2.94040771808834e-06
"FAM187B",-0.0116179485491267,0.00222726735756507
"FAM189A1",-0.178847865730121,9.99200722162641e-16
"FAM189A2",-0.0274290247544927,7.04991620636974e-15
"FAM189B",0.0219422910755503,9.03655872352971e-10
"FAM192A",-0.00475454620047139,7.71632653628895e-06
"FAM193A",-0.0147986675509817,4.05231403988182e-15
"FAM193B",0.0166675923153309,7.54875512098963e-09
"FAM198B-AS1",-0.0118400542191776,3.5527136788005e-15
"FAM199X",0.0462712502730707,3.33066907387547e-15
"FAM200A",0.0464644092640053,2.66453525910038e-15
"FAM200B",0.0496605901410389,1.99840144432528e-15
"FAM201A",0.0551454345916274,3.83026943495679e-15
"FAM204A",0.028284982673397,7.71605002114484e-15
"FAM205A",5.03473323401607e-05,0.113594331226552
"FAM205C",0.00360586172331022,0.140289642629625
"FAM207A",-0.0389057135513979,3.5527136788005e-15
"FAM209A",-0.0109700354492939,0.00136771658060519
"FAM209B",-0.00871143193976886,0.92650579106185
"FAM20A",-0.00469919019832669,3.08721559427738e-09
"FAM20B",0.018721905284956,8.04911692853238e-15
"FAM20C",-0.0130194998870156,8.86385409515356e-12
"FAM210A",-0.0214303322629884,1.02684615810311e-08
"FAM210B",0.0890363395809675,1.33226762955019e-15
"FAM214A",-0.0853437757589886,1.38777878078145e-15
"FAM214B",-0.00583370790188142,3.42385457994254e-05
"FAM215A",0.0075834927233416,0.136919021626569
"FAM215B",-0.00935170445247625,7.05643331599948e-07
"FAM216A",-0.0352027350661548,2.70989675144051e-10
"FAM216B",0.00165571319623525,0.518133275886433
"FAM217A",0.0105723791527449,0.10386103868365
"FAM217B",-0.00880735277688555,9.13713549266504e-13
"FAM218A",0.058521201258477,2.60902410786912e-15
"FAM219A",-0.0643931175332801,1.99840144432528e-15
"FAM219B",0.0503721387844276,2.66453525910038e-15
"FAM220A",0.000247152418494399,0.373618329560802
"FAM221A",0.00838667661966503,5.16342640866085e-09
"FAM221B",-0.000445062983993732,0.569011813276901
"FAM222A",-0.108288968319175,1.11022302462516e-15
"FAM222A-AS1",-0.0163798740271897,3.94627108768475e-11
"FAM222B",-0.093537674131246,1.11022302462516e-15
"FAM224A",-0.0044756946031141,0.0594815738397966
"FAM224B",-0.00344699645697683,0.000213448549331696
"FAM225A",-0.00257124212872555,0.816380722067579
"FAM225B",0.00129040732319867,0.0901283400475608
"FAM227A",-0.023838293254529,1.29118937763906e-13
"FAM227B",0.0413253266167467,8.04911692853238e-15
"FAM228A",-0.0104656976094759,4.11108924958103e-07
"FAM228B",0.0381929754930877,8.04911692853238e-15
"FAM229A",-0.0330300863336589,5.66713342919911e-13
"FAM229B",0.0571968612505504,1.99840144432528e-15
"FAM230B",0.00646355587136194,0.32073318460277
"FAM230C",0.00377590126853934,0.628555895651349
"FAM230D",0.000561715474173059,0.496102955825924
"FAM230E",-0.000984215805669745,0.78383339591254
"FAM230F",0.00324091776351299,0.138492779795084
"FAM230G",-0.00415482451659943,0.340645269944813
